CLIENTNUM,segment_id,customer_value,churn_score,churn_prob_calibrated,quadrant_official,threshold_official_risk,threshold_official_value,expected_saving,target_priority
802622733,1,14802.000000,0.001771,0.005570,low_cost_keep,0.132753,3899.000000,19.734793,2604
802662858,2,3495.000000,0.001012,0.005538,accept_churn,0.132753,3899.000000,0.806241,8152
802666083,2,3656.000000,0.008547,0.005869,accept_churn,0.132753,3899.000000,1.436577,7522
802668333,4,3512.000000,0.971540,0.911005,watch,0.132753,3899.000000,954.834626,303
802673508,3,2460.000000,0.998099,0.926332,watch,0.132753,3899.000000,678.632844,612
802675983,3,7872.000000,0.030563,0.006952,low_cost_keep,0.132753,3899.000000,11.417620,3191
802795608,3,4981.000000,0.000404,0.005512,low_cost_keep,0.132753,3899.000000,3.236292,4479
802817358,4,2320.000000,0.320115,0.061849,watch,0.132753,3899.000000,38.046575,2131
802822833,2,3825.000000,0.000449,0.005514,accept_churn,0.132753,3899.000000,1.326995,7665
802834158,4,1934.000000,0.378532,0.093910,watch,0.132753,3899.000000,49.486853,2067
802856508,3,4363.000000,0.000284,0.005507,low_cost_keep,0.132753,3899.000000,2.207738,6196
802867683,2,4133.000000,0.000298,0.005507,low_cost_keep,0.132753,3899.000000,1.828487,6920
802875333,3,3377.000000,0.127773,0.014645,accept_churn,0.132753,3899.000000,9.837075,3270
802878408,2,4116.000000,0.000139,0.005501,low_cost_keep,0.132753,3899.000000,1.792068,6990
802884933,4,1665.000000,0.127206,0.014582,accept_churn,0.132753,3899.000000,2.283719,6060
802890333,4,1660.000000,0.056732,0.008501,accept_churn,0.132753,3899.000000,-0.766706,8831
802937058,3,4480.000000,0.000161,0.005501,low_cost_keep,0.132753,3899.000000,2.393981,5853
803026008,3,3463.000000,0.008329,0.005859,accept_churn,0.132753,3899.000000,1.086545,7908
803028858,4,2031.000000,0.998344,0.926461,watch,0.132753,3899.000000,559.492751,1081
803043933,4,1546.000000,0.000235,0.005505,accept_churn,0.132753,3899.000000,-2.446956,9717
803097333,3,5089.000000,0.001309,0.005550,low_cost_keep,0.132753,3899.000000,3.473686,4237
803113383,3,2222.000000,0.980837,0.916672,watch,0.132753,3899.000000,606.053512,901
803115258,3,2113.000000,0.998957,0.926784,watch,0.132753,3899.000000,582.488351,996
803124408,4,1926.000000,0.996846,0.925666,watch,0.132753,3899.000000,529.850084,1166
803132733,4,1339.000000,0.023455,0.006582,accept_churn,0.132753,3899.000000,-2.356003,9615
803148033,4,1599.000000,0.040593,0.007509,accept_churn,0.132753,3899.000000,-1.397811,9035
803197833,3,3637.000000,0.000648,0.005522,accept_churn,0.132753,3899.000000,1.025217,7952
803205258,3,4348.000000,0.000420,0.005512,low_cost_keep,0.132753,3899.000000,2.190488,6228
803214108,2,5055.000000,0.001881,0.005575,low_cost_keep,0.132753,3899.000000,3.454281,4253
803216433,3,4804.000000,0.322526,0.062941,save_first,0.132753,3899.000000,85.710300,1970
803231058,2,4294.000000,0.001118,0.005542,low_cost_keep,0.132753,3899.000000,2.139455,6335
803319633,3,3988.000000,0.000231,0.005504,low_cost_keep,0.132753,3899.000000,1.585531,7315
803335008,1,13945.000000,0.005634,0.005738,low_cost_keep,0.132753,3899.000000,19.006312,2728
803339583,3,4898.000000,0.026537,0.006740,low_cost_keep,0.132753,3899.000000,4.903649,3809
803342358,2,3382.000000,0.007880,0.005838,accept_churn,0.132753,3899.000000,0.923681,8038
803347908,3,2327.000000,0.002871,0.005618,accept_churn,0.132753,3899.000000,-1.078418,8926
803355408,3,4813.000000,0.001547,0.005561,low_cost_keep,0.132753,3899.000000,3.028838,4757
803366358,4,1300.000000,0.001261,0.005548,accept_churn,0.132753,3899.000000,-2.836157,9993
803380383,3,4615.000000,0.000139,0.005501,low_cost_keep,0.132753,3899.000000,2.615494,5433
803398983,2,4823.000000,0.032441,0.007053,low_cost_keep,0.132753,3899.000000,5.205054,3786
803406558,3,4189.000000,0.000657,0.005523,low_cost_keep,0.132753,3899.000000,1.940188,6722
803408733,2,2466.000000,0.029299,0.006885,accept_churn,0.132753,3899.000000,0.093283,8547
803415183,3,4614.000000,0.000725,0.005525,low_cost_keep,0.132753,3899.000000,2.648291,5372
803418783,3,4680.000000,0.000702,0.005524,low_cost_keep,0.132753,3899.000000,2.756338,5192
803421108,1,14374.000000,0.006624,0.005782,low_cost_keep,0.132753,3899.000000,19.934261,2570
803587533,3,3319.000000,0.000130,0.005500,accept_churn,0.132753,3899.000000,0.476534,8367
803595858,4,594.000000,0.985008,0.919107,watch,0.132753,3899.000000,158.784846,1845
803606958,3,3946.000000,0.000197,0.005503,low_cost_keep,0.132753,3899.000000,1.514478,7409
803648508,4,1646.000000,0.226329,0.030901,watch,0.132753,3899.000000,10.258820,3239
803652633,2,5124.000000,0.012085,0.006031,low_cost_keep,0.132753,3899.000000,4.270121,3895
803655333,1,12025.000000,0.000982,0.005536,low_cost_keep,0.132753,3899.000000,14.972453,3092
803657133,3,4757.000000,0.000328,0.005509,low_cost_keep,0.132753,3899.000000,2.861297,5007
803665983,2,3829.000000,0.000767,0.005527,accept_churn,0.132753,3899.000000,1.349137,7640
803776533,4,2118.000000,0.965840,0.907360,watch,0.132753,3899.000000,571.536551,1031
803796708,4,1097.000000,0.998013,0.926286,watch,0.132753,3899.000000,299.840696,1538
803800533,3,2866.000000,0.016900,0.006258,accept_churn,0.132753,3899.000000,0.380849,8418
803805483,3,4697.000000,0.020931,0.006455,low_cost_keep,0.132753,3899.000000,4.096320,3932
803833608,4,1322.000000,0.135141,0.015492,watch,0.132753,3899.000000,1.144117,7852
803880108,3,4474.000000,0.004017,0.005667,low_cost_keep,0.132753,3899.000000,2.606650,5450
803938908,2,4546.000000,0.001907,0.005576,low_cost_keep,0.132753,3899.000000,2.604499,5454
803952408,3,3987.000000,0.000327,0.005509,low_cost_keep,0.132753,3899.000000,1.588729,7310
803957508,4,1433.000000,0.035003,0.007193,accept_churn,0.132753,3899.000000,-1.907566,9299
803963808,3,3762.000000,0.002791,0.005614,accept_churn,0.132753,3899.000000,1.336037,7658
803968233,1,13377.000000,0.002360,0.005595,low_cost_keep,0.132753,3899.000000,17.455036,2964
803973483,2,4496.000000,0.001851,0.005574,low_cost_keep,0.132753,3899.000000,2.517609,5621
803977008,4,1715.000000,0.001086,0.005541,accept_churn,0.132753,3899.000000,-2.149253,9460
804045933,3,4284.000000,0.000875,0.005532,low_cost_keep,0.132753,3899.000000,2.109487,6395
804158583,1,16493.000000,0.000742,0.005526,low_cost_keep,0.132753,3899.000000,22.342959,2304
804310758,4,2005.000000,0.232574,0.032383,watch,0.132753,3899.000000,14.478090,3103
804337233,2,4890.000000,0.126511,0.014505,low_cost_keep,0.132753,3899.000000,16.278652,3056
804344733,2,4303.000000,0.000273,0.005506,low_cost_keep,0.132753,3899.000000,2.108007,6397
804359133,4,1743.000000,0.001252,0.005548,accept_churn,0.132753,3899.000000,-2.098996,9421
804371733,2,3991.000000,0.000139,0.005501,low_cost_keep,0.132753,3899.000000,1.585795,7313
804403908,4,1806.000000,0.247081,0.036094,watch,0.132753,3899.000000,14.555790,3101
804413508,2,4506.000000,0.000788,0.005528,low_cost_keep,0.132753,3899.000000,2.472891,5700
804415083,3,2611.000000,0.207052,0.026730,watch,0.132753,3899.000000,15.937517,3066
804424383,4,1904.000000,0.014241,0.006131,accept_churn,0.132753,3899.000000,-1.497716,9081
804426858,4,1974.000000,0.120133,0.013815,accept_churn,0.132753,3899.000000,3.181500,4552
804428958,2,4847.000000,0.001518,0.005559,low_cost_keep,0.132753,3899.000000,3.083773,4680
804431283,1,14651.000000,0.000538,0.005518,low_cost_keep,0.132753,3899.000000,19.251086,2693
804434058,3,4660.000000,0.001363,0.005553,low_cost_keep,0.132753,3899.000000,2.762639,5175
804437658,2,3413.000000,0.001225,0.005547,accept_churn,0.132753,3899.000000,0.679325,8240
804462633,4,2287.000000,0.987629,0.920603,watch,0.132753,3899.000000,626.625878,818
804481608,3,2825.000000,0.392358,0.103427,watch,0.132753,3899.000000,82.654370,1979
804577833,2,3974.000000,0.000365,0.005510,low_cost_keep,0.132753,3899.000000,1.569167,7336
804583833,2,4316.000000,0.000167,0.005502,low_cost_keep,0.132753,3899.000000,2.123649,6366
804595158,4,1112.000000,0.002868,0.005617,accept_churn,0.132753,3899.000000,-3.126035,10117
804598908,4,2238.000000,0.734991,0.621031,watch,0.132753,3899.000000,411.960218,1409
804601833,2,7491.000000,0.017467,0.006286,low_cost_keep,0.132753,3899.000000,9.125613,3343
804606033,2,3121.000000,0.011049,0.005983,accept_churn,0.132753,3899.000000,0.601530,8298
804610908,3,3295.000000,0.001195,0.005545,accept_churn,0.132753,3899.000000,0.481697,8364
804649833,3,3436.000000,0.001121,0.005542,accept_churn,0.132753,3899.000000,0.712996,8212
804658833,2,4068.000000,0.000403,0.005512,low_cost_keep,0.132753,3899.000000,1.726559,7106
804661083,2,4821.000000,0.000669,0.005523,low_cost_keep,0.132753,3899.000000,2.988009,4816
804663258,4,1903.000000,0.024989,0.006660,accept_churn,0.132753,3899.000000,-1.197713,8964
804668658,4,947.000000,0.989971,0.921919,watch,0.132753,3899.000000,256.917209,1603
804670758,1,15903.000000,0.000633,0.005522,low_cost_keep,0.132753,3899.000000,21.342580,2391
804673308,4,1866.000000,0.982783,0.917816,watch,0.132753,3899.000000,508.793481,1222
804708633,2,4666.000000,0.001848,0.005573,low_cost_keep,0.132753,3899.000000,2.801696,5112
804820233,3,2763.000000,0.033848,0.007130,accept_churn,0.132753,3899.000000,0.909897,8047
804829533,3,2864.000000,0.994740,0.924537,watch,0.132753,3899.000000,789.361812,352
804833058,4,1832.000000,0.956418,0.901041,watch,0.132753,3899.000000,490.212105,1272
804840033,3,1960.000000,0.476201,0.180885,watch,0.132753,3899.000000,101.360626,1941
804847308,2,4018.000000,0.002058,0.005582,low_cost_keep,0.132753,3899.000000,1.729088,7104
804867183,4,2599.000000,0.029174,0.006878,accept_churn,0.132753,3899.000000,0.362825,8424
805229133,2,4514.000000,0.029357,0.006888,low_cost_keep,0.132753,3899.000000,4.327348,3887
805254708,4,2229.000000,0.000981,0.005536,accept_churn,0.132753,3899.000000,-1.297846,8999
805259733,4,1731.000000,0.898265,0.853017,watch,0.132753,3899.000000,437.971589,1372
805261983,3,2847.000000,0.004119,0.005672,accept_churn,0.132753,3899.000000,-0.155735,8636
805282908,3,4401.000000,0.002429,0.005598,low_cost_keep,0.132753,3899.000000,2.391611,5859
805313808,4,2409.000000,0.999379,0.927005,watch,0.132753,3899.000000,664.946593,658
805453908,2,4355.000000,0.000069,0.005498,low_cost_keep,0.132753,3899.000000,2.182576,6243
805458933,3,4727.000000,0.000401,0.005512,low_cost_keep,0.132753,3899.000000,2.816107,5083
805461783,3,4735.000000,0.000455,0.005514,low_cost_keep,0.132753,3899.000000,2.832606,5058
805485933,1,14354.000000,0.000241,0.005505,low_cost_keep,0.132753,3899.000000,18.705141,2782
805516608,2,7755.000000,0.017378,0.006281,low_cost_keep,0.132753,3899.000000,9.613490,3299
805522758,4,1701.000000,0.000068,0.005498,accept_churn,0.132753,3899.000000,-2.194605,9489
805524708,4,2599.000000,0.866873,0.819850,watch,0.132753,3899.000000,634.237145,780
805534608,3,3817.000000,0.033753,0.007125,accept_churn,0.132753,3899.000000,3.158320,4584
805543158,4,1523.000000,0.003927,0.005663,accept_churn,0.132753,3899.000000,-2.412403,9670
805546308,3,4554.000000,0.000413,0.005512,low_cost_keep,0.132753,3899.000000,2.530733,5602
806140383,4,2658.000000,0.986635,0.920039,watch,0.132753,3899.000000,728.638802,435
806160108,4,1336.000000,0.002122,0.005585,accept_churn,0.132753,3899.000000,-2.761450,9929
806165208,4,1178.000000,0.003463,0.005643,accept_churn,0.132753,3899.000000,-3.005693,10083
806170158,3,3899.000000,0.001786,0.005571,low_cost_keep,0.132753,3899.000000,1.516111,7408
806179683,3,4433.000000,0.010964,0.005979,low_cost_keep,0.132753,3899.000000,2.951109,4869
806189658,2,4630.000000,0.000957,0.005535,low_cost_keep,0.132753,3899.000000,2.688559,5309
806219808,3,5146.000000,0.001503,0.005559,low_cost_keep,0.132753,3899.000000,3.581465,4156
806226933,2,3660.000000,0.006060,0.005757,accept_churn,0.132753,3899.000000,1.321393,7672
806232408,2,4022.000000,0.001038,0.005539,low_cost_keep,0.132753,3899.000000,1.683107,7181
806244183,2,4544.000000,0.001235,0.005547,low_cost_keep,0.132753,3899.000000,2.561909,5537
806250783,3,2742.000000,0.073142,0.009642,accept_churn,0.132753,3899.000000,2.931098,4895
806256333,4,1786.000000,0.868970,0.822236,watch,0.132753,3899.000000,435.554306,1375
806264958,2,3211.000000,0.001523,0.005560,accept_churn,0.132753,3899.000000,0.355476,8428
806392908,4,1212.000000,0.325206,0.064176,watch,0.132753,3899.000000,18.334518,2842
806407308,4,2047.000000,0.912238,0.866074,watch,0.132753,3899.000000,526.855774,1175
806415183,3,4534.000000,0.000627,0.005521,low_cost_keep,0.132753,3899.000000,2.510033,5635
806428908,3,5049.000000,0.012784,0.006063,low_cost_keep,0.132753,3899.000000,4.183706,3911
806432433,2,8006.000000,0.000959,0.005535,low_cost_keep,0.132753,3899.000000,8.294900,3450
806619333,2,5154.000000,0.004175,0.005674,low_cost_keep,0.132753,3899.000000,3.773458,4036
806624208,4,1045.000000,0.002628,0.005607,accept_churn,0.132753,3899.000000,-3.242204,10125
806634783,3,4267.000000,0.001109,0.005542,low_cost_keep,0.132753,3899.000000,2.094082,6415
806637558,4,1539.000000,0.862418,0.814698,watch,0.132753,3899.000000,371.146111,1465
806641683,2,3416.000000,0.000965,0.005536,accept_churn,0.132753,3899.000000,0.672950,8245
806649333,1,13977.000000,0.000493,0.005516,low_cost_keep,0.132753,3899.000000,18.127406,2880
806652483,3,4391.000000,0.003941,0.005664,low_cost_keep,0.132753,3899.000000,2.461188,5723
806656083,2,4064.000000,0.001499,0.005558,low_cost_keep,0.132753,3899.000000,1.776885,7016
806694333,2,8268.000000,0.342539,0.072726,save_first,0.132753,3899.000000,175.389168,1811
806752533,2,2553.000000,0.107661,0.012559,accept_churn,0.132753,3899.000000,4.619219,3838
806824908,3,4717.000000,0.004227,0.005677,low_cost_keep,0.132753,3899.000000,3.032822,4751
806889633,2,2906.000000,0.004546,0.005690,accept_churn,0.132753,3899.000000,-0.039068,8603
806894133,2,2546.000000,0.224161,0.030402,watch,0.132753,3899.000000,18.220992,2863
806900508,3,4161.000000,0.000260,0.005506,low_cost_keep,0.132753,3899.000000,1.872764,6844
806908608,2,3942.000000,0.000554,0.005518,low_cost_keep,0.132753,3899.000000,1.525767,7394
806914158,4,2134.000000,0.986921,0.920201,watch,0.132753,3899.000000,584.112971,992
806917983,1,15200.000000,0.002001,0.005580,low_cost_keep,0.132753,3899.000000,20.444729,2503
806947308,3,1735.000000,0.967799,0.908627,watch,0.132753,3899.000000,467.940578,1316
806970033,2,4588.000000,0.000549,0.005518,low_cost_keep,0.132753,3899.000000,2.594926,5481
806989008,2,4108.000000,0.000063,0.005497,low_cost_keep,0.132753,3899.000000,1.774892,7022
806992533,1,13092.000000,0.000117,0.005500,low_cost_keep,0.132753,3899.000000,16.600255,3039
806995683,2,2870.000000,0.148137,0.017104,watch,0.132753,3899.000000,9.726919,3280
807014583,3,4331.000000,0.003342,0.005638,low_cost_keep,0.132753,3899.000000,2.325393,5989
807030858,4,1795.000000,0.014654,0.006151,accept_churn,0.132753,3899.000000,-1.687705,9161
807044958,4,2171.000000,0.003685,0.005653,accept_churn,0.132753,3899.000000,-1.318308,9004
807136758,2,2412.000000,0.973902,0.912477,watch,0.132753,3899.000000,655.268215,704
807137808,2,3494.000000,0.000893,0.005533,accept_churn,0.132753,3899.000000,0.799269,8159
807141183,4,1930.000000,0.319824,0.061718,watch,0.132753,3899.000000,30.734550,2186
807149058,2,4752.000000,0.000292,0.005507,low_cost_keep,0.132753,3899.000000,2.850839,5028
807157833,2,4284.000000,0.001295,0.005550,low_cost_keep,0.132753,3899.000000,2.132537,6348
807161508,4,2804.000000,0.797686,0.727007,watch,0.132753,3899.000000,606.558319,897
807165033,2,3533.000000,0.031055,0.006978,accept_churn,0.132753,3899.000000,2.396298,5846
807173358,2,5416.000000,0.033059,0.007087,low_cost_keep,0.132753,3899.000000,6.514379,3679
807209808,2,3739.000000,0.001751,0.005569,accept_churn,0.132753,3899.000000,1.247034,7757
807226683,4,1642.000000,0.033557,0.007114,accept_churn,0.132753,3899.000000,-1.495724,9080
807237783,3,4166.000000,0.003368,0.005639,low_cost_keep,0.132753,3899.000000,2.047726,6502
807244983,2,2283.000000,0.315434,0.059778,watch,0.132753,3899.000000,35.941881,2143
807275733,4,2498.000000,0.967167,0.908220,watch,0.132753,3899.000000,675.620253,621
807349158,3,2243.000000,0.017873,0.006305,accept_churn,0.132753,3899.000000,-0.757190,8825
807369708,2,4009.000000,0.002282,0.005592,low_cost_keep,0.132753,3899.000000,1.725608,7108
807379833,4,2563.000000,0.999196,0.926909,watch,0.132753,3899.000000,707.700377,499
807393558,3,4615.000000,0.991537,0.922787,save_first,0.132753,3899.000000,1272.599123,282
807426033,2,3462.000000,0.000769,0.005527,accept_churn,0.132753,3899.000000,0.740680,8198
807523008,4,2473.000000,0.154913,0.018009,watch,0.132753,3899.000000,8.361149,3438
807584958,4,1882.000000,0.997139,0.925823,watch,0.132753,3899.000000,517.719418,1203
807587433,3,2229.000000,0.971587,0.911034,watch,0.132753,3899.000000,604.208533,910
807589908,2,4189.000000,0.000090,0.005498,low_cost_keep,0.132753,3899.000000,1.909913,6787
807593058,4,2003.000000,0.951713,0.897744,watch,0.132753,3899.000000,534.454239,1155
807596358,2,4650.000000,0.001326,0.005551,low_cost_keep,0.132753,3899.000000,2.743749,5213
807600633,3,5408.000000,0.001705,0.005567,low_cost_keep,0.132753,3899.000000,4.032374,3953
807604233,3,5044.000000,0.006325,0.005769,low_cost_keep,0.132753,3899.000000,3.729561,4060
807722658,3,4761.000000,0.000489,0.005515,low_cost_keep,0.132753,3899.000000,2.877634,4978
807915408,2,4479.000000,0.001795,0.005571,low_cost_keep,0.132753,3899.000000,2.485972,5673
807946833,4,2771.000000,0.991051,0.922519,watch,0.132753,3899.000000,761.890113,385
807964908,4,1481.000000,0.014513,0.006144,accept_churn,0.132753,3899.000000,-2.270091,9551
807971658,1,13931.000000,0.001020,0.005538,low_cost_keep,0.132753,3899.000000,18.145063,2874
807977808,1,13671.000000,0.000661,0.005523,low_cost_keep,0.132753,3899.000000,17.650368,2948
807986133,4,1353.000000,0.017353,0.006280,accept_churn,0.132753,3899.000000,-2.450903,9722
807990108,2,3197.000000,0.085481,0.010598,accept_churn,0.132753,3899.000000,5.164626,3790
808045833,1,15860.000000,0.002991,0.005623,low_cost_keep,0.132753,3899.000000,21.752899,2357
808169358,4,1683.000000,0.066239,0.009144,accept_churn,0.132753,3899.000000,-0.383129,8698
808273533,3,2054.000000,0.827423,0.770264,watch,0.132753,3899.000000,469.636412,1313
808279158,3,8914.000000,0.001634,0.005564,low_cost_keep,0.132753,3899.000000,9.879975,3265
808281483,3,4249.000000,0.000075,0.005498,low_cost_keep,0.132753,3899.000000,2.008077,6598
808284783,2,1951.000000,0.093864,0.011301,accept_churn,0.132753,3899.000000,1.614458,7278
808287408,2,8420.000000,0.000580,0.005519,low_cost_keep,0.132753,3899.000000,8.941633,3357
808292958,4,2546.000000,0.732440,0.616371,watch,0.132753,3899.000000,465.783909,1321
808527183,2,4669.000000,0.000056,0.005497,low_cost_keep,0.132753,3899.000000,2.699719,5293
808669083,2,5015.000000,0.008613,0.005871,low_cost_keep,0.132753,3899.000000,3.833601,4014
808675083,3,3862.000000,0.000503,0.005516,accept_churn,0.132753,3899.000000,1.390845,7589
808681158,3,1343.000000,0.853385,0.803903,watch,0.132753,3899.000000,318.892597,1517
808705758,4,1624.000000,0.036308,0.007266,accept_churn,0.132753,3899.000000,-1.460034,9065
808732458,4,2838.000000,0.128564,0.014734,accept_churn,0.132753,3899.000000,7.544433,3568
808743558,3,4804.000000,0.030747,0.006962,low_cost_keep,0.132753,3899.000000,5.033300,3800
808747233,3,2573.000000,0.805622,0.739034,watch,0.132753,3899.000000,565.460677,1059
808750458,3,2192.000000,0.172766,0.020625,watch,0.132753,3899.000000,8.562869,3408
808753758,2,4109.000000,0.000831,0.005530,low_cost_keep,0.132753,3899.000000,1.816782,6935
808756458,3,3821.000000,0.000157,0.005501,accept_churn,0.132753,3899.000000,1.306160,7690
808796208,4,1532.000000,0.010970,0.005979,accept_churn,0.132753,3899.000000,-2.252053,9534
808891983,3,4042.000000,0.180226,0.021825,save_first,0.132753,3899.000000,21.464692,2377
808897683,4,3231.000000,0.250067,0.036908,watch,0.132753,3899.000000,30.774514,2185
808903308,4,2519.000000,0.999472,0.927054,watch,0.132753,3899.000000,695.574552,527
808909008,4,1448.000000,0.633376,0.427253,watch,0.132753,3899.000000,180.598857,1803
808950108,3,4409.000000,0.001304,0.005550,low_cost_keep,0.132753,3899.000000,2.341137,5958
808964433,4,1594.000000,0.007729,0.005832,accept_churn,0.132753,3899.000000,-2.211301,9495
808967883,2,5069.000000,0.000208,0.005503,low_cost_keep,0.132753,3899.000000,3.369107,4330
808981608,2,4220.000000,0.000240,0.005505,low_cost_keep,0.132753,3899.000000,1.969138,6674
809068983,2,5238.000000,0.001067,0.005540,low_cost_keep,0.132753,3899.000000,3.705542,4069
809071083,2,4592.000000,0.000013,0.005495,low_cost_keep,0.132753,3899.000000,2.570209,5520
809092458,2,5211.000000,0.000290,0.005507,low_cost_keep,0.132753,3899.000000,3.608999,4138
809127858,2,4807.000000,0.000538,0.005517,low_cost_keep,0.132753,3899.000000,2.956743,4860
809147283,1,15058.000000,0.000877,0.005532,low_cost_keep,0.132753,3899.000000,19.989879,2562
809164083,4,1450.000000,0.003606,0.005649,accept_churn,0.132753,3899.000000,-2.542511,9782
809169858,3,7728.000000,0.000481,0.005515,low_cost_keep,0.132753,3899.000000,7.786133,3527
809276808,2,4678.000000,0.000839,0.005530,low_cost_keep,0.132753,3899.000000,2.761218,5178
809290308,4,1912.000000,0.001219,0.005546,accept_churn,0.132753,3899.000000,-1.818538,9248
809292483,4,1224.000000,0.008172,0.005852,accept_churn,0.132753,3899.000000,-2.851301,10001
809296308,4,1313.000000,0.002023,0.005581,accept_churn,0.132753,3899.000000,-2.801658,9967
809307108,3,4209.000000,0.000266,0.005506,low_cost_keep,0.132753,3899.000000,1.952359,6702
809311758,3,4429.000000,0.000371,0.005510,low_cost_keep,0.132753,3899.000000,2.321632,5996
809320908,3,4160.000000,0.001188,0.005545,low_cost_keep,0.132753,3899.000000,1.920404,6767
809342208,4,2005.000000,0.886220,0.840931,watch,0.132753,3899.000000,500.820005,1245
809358708,2,3514.000000,0.004486,0.005688,accept_churn,0.132753,3899.000000,0.996089,7983
809360883,2,3160.000000,0.012045,0.006029,accept_churn,0.132753,3899.000000,0.715172,8210
809363958,2,4177.000000,0.000748,0.005526,low_cost_keep,0.132753,3899.000000,1.925168,6761
809378133,2,4880.000000,0.002646,0.005608,low_cost_keep,0.132753,3899.000000,3.209804,4518
809425533,2,8097.000000,0.001791,0.005571,low_cost_keep,0.132753,3899.000000,8.532520,3413
809440008,4,2716.000000,0.985782,0.919551,watch,0.132753,3899.000000,744.250480,410
809445858,3,5000.000000,0.000569,0.005519,low_cost_keep,0.132753,3899.000000,3.278202,4429
809452383,2,4733.000000,0.001831,0.005573,low_cost_keep,0.132753,3899.000000,2.912662,4921
809459733,1,13339.000000,0.006354,0.005770,low_cost_keep,0.132753,3899.000000,18.090685,2891
809464608,4,2691.000000,0.981047,0.916796,watch,0.132753,3899.000000,735.129644,423
809538783,2,4109.000000,0.000246,0.005505,low_cost_keep,0.132753,3899.000000,1.786108,7002
809540733,1,14327.000000,0.000128,0.005500,low_cost_keep,0.132753,3899.000000,18.639865,2796
809559933,3,2526.000000,0.990148,0.922018,watch,0.132753,3899.000000,693.704996,534
809565183,4,2650.000000,0.984991,0.919097,watch,0.132753,3899.000000,725.682194,442
809582058,2,4410.000000,0.002225,0.005590,low_cost_keep,0.132753,3899.000000,2.395111,5851
809589783,1,13969.000000,0.000486,0.005515,low_cost_keep,0.132753,3899.000000,18.112833,2888
809599158,4,1626.000000,0.966649,0.907885,watch,0.132753,3899.000000,437.866398,1373
809608533,4,1439.000000,0.000844,0.005530,accept_churn,0.132753,3899.000000,-2.612489,9831
809616108,3,2812.000000,0.774074,0.689250,watch,0.132753,3899.000000,576.451640,1016
809620833,3,2314.000000,0.283775,0.047395,watch,0.132753,3899.000000,27.901832,2203
809626983,4,2790.000000,0.996537,0.925502,watch,0.132753,3899.000000,769.644948,376
809631483,2,4452.000000,0.000221,0.005504,low_cost_keep,0.132753,3899.000000,2.351199,5938
809797158,3,3627.000000,0.001778,0.005570,accept_churn,0.132753,3899.000000,1.061172,7926
809809008,2,4570.000000,0.006252,0.005766,low_cost_keep,0.132753,3899.000000,2.904792,4931
809811858,4,2530.000000,0.974047,0.912566,watch,0.132753,3899.000000,687.637775,558
809818008,3,2300.000000,0.480169,0.185483,watch,0.132753,3899.000000,122.983387,1900
809825358,4,1155.000000,0.019768,0.006398,accept_churn,0.132753,3899.000000,-2.783133,9954
809844108,2,4775.000000,0.000525,0.005517,low_cost_keep,0.132753,3899.000000,2.902991,4933
809846283,3,4154.000000,0.000247,0.005505,low_cost_keep,0.132753,3899.000000,1.860508,6859
809849358,3,2719.000000,0.999594,0.927118,watch,0.132753,3899.000000,751.250011,400
809855808,4,1339.000000,0.002772,0.005613,accept_churn,0.132753,3899.000000,-2.745161,9921
809937933,3,4384.000000,0.000330,0.005509,low_cost_keep,0.132753,3899.000000,2.244957,6127
809941233,4,1377.000000,0.008665,0.005874,accept_churn,0.132753,3899.000000,-2.573531,9808
809951133,4,2115.000000,0.940852,0.889760,watch,0.132753,3899.000000,559.552407,1080
809954133,2,5223.000000,0.007007,0.005799,low_cost_keep,0.132753,3899.000000,4.086949,3934
809959683,4,1813.000000,0.028387,0.006837,accept_churn,0.132753,3899.000000,-1.281622,8994
809962908,4,1909.000000,0.105672,0.012370,accept_churn,0.132753,3899.000000,2.084180,6437
809966058,3,4569.000000,0.000456,0.005514,low_cost_keep,0.132753,3899.000000,2.558011,5547
809967783,3,2189.000000,0.673554,0.504527,watch,0.132753,3899.000000,326.323044,1509
809976033,4,1582.000000,0.004448,0.005686,accept_churn,0.132753,3899.000000,-2.301349,9574
809978733,2,4415.000000,0.000420,0.005512,low_cost_keep,0.132753,3899.000000,2.301242,6033
809984133,3,2730.000000,0.045607,0.007804,accept_churn,0.132753,3899.000000,1.391711,7588
809990883,2,2038.000000,0.030282,0.006937,accept_churn,0.132753,3899.000000,-0.758758,8828
810040908,1,16220.000000,0.000399,0.005512,low_cost_keep,0.132753,3899.000000,21.819398,2348
810201783,3,2740.000000,0.258066,0.039174,watch,0.132753,3899.000000,27.200779,2210
810220833,3,1562.000000,0.009284,0.005902,accept_churn,0.132753,3899.000000,-2.234380,9517
810261633,1,14991.000000,0.001562,0.005561,low_cost_keep,0.132753,3899.000000,20.010169,2559
810271083,3,2164.000000,0.999255,0.926940,watch,0.132753,3899.000000,596.769743,936
810321933,4,1898.000000,0.065544,0.009096,accept_churn,0.132753,3899.000000,0.178979,8513
810347208,4,1330.000000,0.000372,0.005510,accept_churn,0.132753,3899.000000,-2.801333,9966
810449883,4,1270.000000,0.002573,0.005605,accept_churn,0.132753,3899.000000,-2.864630,10011
810493458,2,4388.000000,0.000291,0.005507,low_cost_keep,0.132753,3899.000000,2.249387,6120
810545733,3,4228.000000,0.009598,0.005916,low_cost_keep,0.132753,3899.000000,2.504042,5645
810586833,2,3429.000000,0.001111,0.005542,accept_churn,0.132753,3899.000000,0.700956,8224
